,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MPG,PPG,RPG,APG,WS,WS/48,BPM,VORP
1444,29,PHO,Antonio Lang,Duke University,6.0,143.0,1395.0,329.0,210.0,50.0,0.455,0.0,0.7190000000000001,9.8,2.3,1.5,0.3,1.7,0.057,-2.8,-0.3
1445,30,MIN,Howard Eisley,Boston College,12.0,786.0,16013.0,5116.0,1324.0,2748.0,0.40700000000000003,0.35,0.8270000000000001,20.4,6.5,1.7,3.5,19.5,0.057999999999999996,-2.2,-1.0
1446,31,ORL,Rodney Dent,University of Kentucky,,,,,,,,,,16.483333333333334,6.3999999999999995,2.322222222222222,1.2222222222222223,,0.06366666666666668,-2.9000000000000004,1.5777777777777777
1447,32,WSB,Jim McIlvaine,Marquette University,7.0,401.0,5927.0,1072.0,1243.0,105.0,0.446,0.1,0.551,14.8,2.7,3.1,0.3,9.4,0.076,-0.1,2.8
1448,33,PHI,Derrick Alston,Duquesne University,3.0,139.0,2657.0,751.0,525.0,94.0,0.489,0.14300000000000002,0.48700000000000004,19.1,5.4,3.8,0.7,2.6,0.047,-2.1,-0.1
1449,34,ATL,Gaylon Nickerson,Northwestern Oklahoma State University,1.0,4.0,42.0,15.0,5.0,1.0,0.33299999999999996,0.0,1.0,10.5,3.8,1.3,0.3,0.1,0.076,-7.0,-0.1
1450,35,SAC,Michael Smith,Providence College,7.0,449.0,10552.0,2527.0,3193.0,661.0,0.5379999999999999,0.14300000000000002,0.529,23.5,5.6,7.1,1.5,23.4,0.107,1.3,8.7
1451,36,BOS,Andrei Fetisov,,,,,,,,,,,13.514285714285714,4.921428571428571,2.0285714285714285,1.2785714285714287,,0.032357142857142855,-3.964285714285715,-0.41428571428571426
1452,37,SEA,Dontonio Wingfield,University of Cincinnati,4.0,114.0,1146.0,423.0,275.0,76.0,0.389,0.309,0.721,10.1,3.7,2.4,0.7,1.8,0.07400000000000001,-1.4,0.2
1453,38,CHH,Darrin Hancock,University of Kansas,3.0,133.0,1395.0,467.0,169.0,89.0,0.53,0.33299999999999996,0.579,10.5,3.5,1.3,0.7,1.1,0.038,-3.4,-0.5
1454,39,GSW,Anthony Miller,Michigan State University,8.0,181.0,1637.0,510.0,488.0,66.0,0.51,0.25,0.5760000000000001,9.0,2.8,2.7,0.4,3.8,0.11,-2.4,-0.2
1455,40,MIA,Jeff Webster,University of Oklahoma,1.0,11.0,58.0,18.0,7.0,3.0,0.348,0.33299999999999996,,5.3,1.6,0.6,0.3,0.0,-0.03,-5.8,-0.1
1456,41,IND,William Njoku,,,,,,,,,,,14.749999999999998,5.171428571428572,2.1428571428571432,1.0785714285714287,,0.018642857142857135,-4.05,0.9285714285714287
1457,42,CLE,Gary Collier,University of Tulsa,,,,,,,,,,17.533333333333335,6.316666666666666,2.655555555555556,1.5722222222222222,,0.04677777777777778,-2.8555555555555556,1.411111111111111
1458,43,POR,Shawnelle Scott,St. John's University,4.0,105.0,634.0,189.0,228.0,20.0,0.46399999999999997,,0.465,6.0,1.8,2.2,0.2,1.3,0.10099999999999999,-3.1,-0.2
1459,44,IND,Damon Bailey,Indiana University,,,,,,,,,,15.253846153846155,5.192307692307692,2.315384615384615,1.2,,0.06307692307692309,-2.7615384615384615,0.20769230769230768
1460,45,GSW,Dwayne Morton,University of Louisville,1.0,41.0,395.0,167.0,58.0,18.0,0.38799999999999996,0.36,0.682,9.6,4.1,1.4,0.4,0.2,0.025,-5.1,-0.3
1461,46,MIL,Voshon Lenard,University of Minnesota,11.0,565.0,15349.0,6745.0,1609.0,1180.0,0.415,0.384,0.787,27.2,11.9,2.8,2.1,29.6,0.09300000000000001,-0.3,6.7
1462,47,UTA,Jamie Watson,University of South Carolina,4.0,102.0,1248.0,323.0,149.0,117.0,0.46799999999999997,0.316,0.6940000000000001,12.2,3.2,1.5,1.1,1.2,0.045,-1.0,0.3
1463,48,DET,Jevon Crudup,University of Missouri,,,,,,,,,,12.384615384615385,4.130769230769231,2.515384615384615,0.6923076923076923,,0.037307692307692306,-3.5384615384615383,0.32307692307692304
1464,49,CHI,Kris Bruton,Benedict College,,,,,,,,,,10.692307692307692,3.384615384615384,1.8307692307692305,0.9384615384615385,,0.011461538461538457,-4.8769230769230765,0.43846153846153846
1465,50,PHO,Charles Claxton,University of Georgia,1.0,3.0,7.0,2.0,2.0,0.0,0.5,,0.0,2.3,0.7,0.7,0.0,0.0,-0.179,-11.1,0.0
1466,51,SAC,Lawrence Funderburke,Ohio State University,7.0,318.0,4726.0,2031.0,1142.0,183.0,0.506,0.11800000000000001,0.675,14.9,6.4,3.6,0.6,12.9,0.131,-2.2,-0.2
1467,52,PHO,Anthony Goldwire,University of Houston,8.0,266.0,4951.0,1667.0,359.0,737.0,0.40700000000000003,0.386,0.792,18.6,6.3,1.3,2.8,6.4,0.062,-3.3,-1.6
1468,53,HOU,Albert Burditt,University of Texas at Austin,,,,,,,,,,14.02222222222222,4.0,1.9333333333333331,0.9222222222222223,,0.013222222222222222,-4.266666666666667,0.17777777777777784
1469,54,SEA,Zeljko Rebraca,,5.0,215.0,3280.0,1276.0,688.0,88.0,0.527,,0.792,15.3,5.9,3.2,0.4,8.3,0.121,-2.5,-0.4
1470,1,ORL,Chris Webber,University of Michigan,15.0,831.0,30847.0,17182.0,8124.0,3526.0,0.479,0.299,0.649,37.1,20.7,9.8,4.2,84.7,0.132,3.9,45.9
1471,2,PHI,Shawn Bradley,Brigham Young University,12.0,832.0,19531.0,6752.0,5268.0,573.0,0.457,0.10300000000000001,0.716,23.5,8.1,6.3,0.7,40.7,0.1,0.5,12.3
1472,3,GSW,Anfernee Hardaway,University of Memphis,14.0,704.0,23711.0,10684.0,3146.0,3525.0,0.45799999999999996,0.316,0.774,33.7,15.2,4.5,5.0,61.9,0.125,2.6,27.2
1473,4,DAL,Jamal Mashburn,University of Kentucky,11.0,611.0,22762.0,11644.0,3271.0,2414.0,0.418,0.345,0.7659999999999999,37.3,19.1,5.4,4.0,43.7,0.092,0.2,12.9
1474,5,MIN,Isaiah Rider,"University of Nevada, Las Vegas",9.0,563.0,17851.0,9405.0,2166.0,1535.0,0.44299999999999995,0.35200000000000004,0.812,31.7,16.7,3.8,2.7,22.8,0.061,-1.2,3.6
1475,6,WSB,Calbert Cheaney,Indiana University,13.0,825.0,22007.0,7826.0,2610.0,1398.0,0.466,0.298,0.691,26.7,9.5,3.2,1.7,23.1,0.05,-2.1,-0.7
1476,7,SAC,Bobby Hurley,Duke University,5.0,269.0,4170.0,1032.0,283.0,880.0,0.353,0.272,0.769,15.5,3.8,1.1,3.3,-1.2,-0.013999999999999999,-7.5,-5.8
1477,8,MIL,Vin Baker,University of Hartford,13.0,791.0,25737.0,11839.0,5867.0,1509.0,0.485,0.215,0.638,32.5,15.0,7.4,1.9,47.0,0.08800000000000001,-0.4,10.4
1478,9,DEN,Rodney Rogers,Wake Forest University,12.0,866.0,21873.0,9468.0,3881.0,1722.0,0.451,0.34700000000000003,0.69,25.3,10.9,4.5,2.0,38.8,0.085,0.5,13.8
1479,10,DET,Lindsey Hunter,Jackson State University,17.0,937.0,23253.0,7956.0,2021.0,2506.0,0.38799999999999996,0.36,0.746,24.8,8.5,2.2,2.7,32.9,0.068,-0.4,9.5
1480,11,DET,Allan Houston,University of Tennessee,12.0,839.0,28311.0,14551.0,2434.0,1990.0,0.444,0.402,0.863,33.7,17.3,2.9,2.4,55.3,0.094,-0.6,9.9
1481,12,LAL,George Lynch,University of North Carolina,12.0,774.0,17683.0,5109.0,3902.0,1121.0,0.446,0.306,0.652,22.8,6.6,5.0,1.4,32.3,0.08800000000000001,0.6,11.5
1482,13,LAC,Terry Dehere,Seton Hall University,6.0,402.0,7305.0,3235.0,588.0,1034.0,0.41100000000000003,0.37799999999999995,0.779,18.2,8.0,1.5,2.6,7.3,0.048,-3.4,-2.6
1483,14,IND,Scott Haskin,Oregon State University,1.0,27.0,186.0,55.0,55.0,6.0,0.467,,0.684,6.9,2.0,2.0,0.2,0.3,0.087,-2.9,0.0
1484,15,ATL,Doug Edwards,Florida State University,3.0,85.0,838.0,203.0,153.0,60.0,0.37799999999999995,0.0,0.7090000000000001,9.9,2.4,1.8,0.7,0.2,0.013000000000000001,-4.6,-0.6
1485,16,NJN,Rex Walters,University of Kansas,7.0,335.0,4602.0,1547.0,403.0,569.0,0.441,0.361,0.809,13.7,4.6,1.2,1.7,6.3,0.066,-3.3,-1.5
1486,17,CHH,Greg Graham,Indiana University,5.0,207.0,2530.0,938.0,219.0,201.0,0.40700000000000003,0.29,0.775,12.2,4.5,1.1,1.0,1.3,0.025,-4.4,-1.6
1487,18,UTA,Luther Wright,Seton Hall University,1.0,15.0,92.0,19.0,10.0,0.0,0.348,0.0,0.75,6.1,1.3,0.7,0.0,-0.1,-0.064,-10.1,-0.2
1488,19,BOS,Acie Earl,University of Iowa,4.0,193.0,2512.0,980.0,517.0,61.0,0.40299999999999997,0.0,0.667,13.0,5.1,2.7,0.3,0.3,0.005,-6.9,-3.1
1489,20,CHH,Scott Burrell,University of Connecticut,8.0,383.0,7592.0,2647.0,1332.0,527.0,0.418,0.373,0.723,19.8,6.9,3.5,1.4,16.4,0.10400000000000001,1.2,6.1
1490,21,POR,James Robinson,University of Alabama,7.0,381.0,6935.0,2882.0,660.0,715.0,0.39399999999999996,0.348,0.6659999999999999,18.2,7.6,1.7,1.9,5.8,0.04,-2.7,-1.2
1491,22,CLE,Chris Mills,University of Arizona,10.0,568.0,17282.0,6357.0,2808.0,1063.0,0.43200000000000005,0.35100000000000003,0.8170000000000001,30.4,11.2,4.9,1.9,37.7,0.105,0.0,8.8
1492,23,SEA,Ervin Johnson,University of New Orleans,13.0,845.0,16989.0,3473.0,5148.0,387.0,0.505,0.2,0.605,20.1,4.1,6.1,0.5,37.8,0.107,0.0,8.7
1493,24,HOU,Sam Cassell,Florida State University,15.0,993.0,29812.0,15635.0,3221.0,5939.0,0.45399999999999996,0.331,0.861,30.0,15.7,3.2,6.0,87.5,0.141,1.4,25.4
1494,25,CHI,Corie Blount,University of Cincinnati,11.0,644.0,9925.0,2287.0,2690.0,460.0,0.47100000000000003,0.115,0.5870000000000001,15.4,3.6,4.2,0.7,18.2,0.08800000000000001,-1.0,2.4
1495,26,ORL,Geert Hammink,Louisiana State University,3.0,8.0,27.0,14.0,7.0,2.0,0.4,,0.667,3.4,1.8,0.9,0.3,0.1,0.08900000000000001,-8.4,0.0
1496,27,PHO,Malcolm Mackey,Georgia Institute of Technology,1.0,22.0,69.0,32.0,24.0,1.0,0.37799999999999995,0.0,0.5,3.1,1.5,1.1,0.0,0.1,0.036000000000000004,-10.7,-0.2
1497,28,DAL,Lucious Harris,"California State University, Long Beach",12.0,800.0,15701.0,5784.0,1864.0,1130.0,0.426,0.348,0.79,19.6,7.2,2.3,1.4,28.7,0.08800000000000001,-1.9,0.5
1498,29,MIN,Sherron Mills,Virginia Commonwealth University,,,,,,,,,,15.905263157894739,5.41578947368421,2.8789473684210534,1.2684210526315791,,0.0633157894736842,-2.3315789473684214,2.068421052631579
1499,30,WSB,Gheorghe Muresan,,6.0,307.0,6729.0,3020.0,1957.0,150.0,0.573,0.0,0.644,21.9,9.8,6.4,0.5,19.0,0.136,-0.5,2.5
1500,31,SAC,Evers Burns,University of Maryland,1.0,23.0,143.0,56.0,30.0,9.0,0.4,,0.522,6.2,2.4,1.3,0.4,0.1,0.02,-4.8,-0.1
1501,32,PHI,Alphonso Ford,Mississippi Valley State University,2.0,11.0,114.0,35.0,20.0,10.0,0.308,0.1,0.5,10.4,3.2,1.8,0.9,-0.4,-0.153,-9.9,-0.2
1502,33,DAL,Eric Riley,University of Michigan,5.0,186.0,1844.0,574.0,479.0,60.0,0.456,0.0,0.7040000000000001,9.9,3.1,2.6,0.3,2.5,0.066,-3.0,-0.5
1503,34,GSW,Darnell Mee,Western Kentucky University,2.0,40.0,293.0,76.0,36.0,18.0,0.312,0.222,0.444,7.3,1.9,0.9,0.5,-0.1,-0.02,-3.6,-0.1
1504,35,MIA,Ed Stokes,University of Arizona,1.0,4.0,17.0,3.0,4.0,1.0,0.33299999999999996,,0.5,4.3,0.8,1.0,0.3,0.0,-0.077,-5.4,0.0
1505,36,NJN,John Best,Tennessee Technological University,,,,,,,,,,13.514285714285714,4.921428571428571,2.0285714285714285,1.2785714285714287,,0.032357142857142855,-3.964285714285715,-0.41428571428571426
1506,37,LAL,Nick Van Exel,University of Cincinnati,13.0,880.0,28969.0,12658.0,2545.0,5777.0,0.405,0.35700000000000004,0.794,32.9,14.4,2.9,6.6,55.9,0.09300000000000001,-0.4,11.4
1507,38,WSB,Conrad McRae,Syracuse University,,,,,,,,,,14.318181818181815,4.518181818181818,1.9409090909090907,1.5227272727272725,,0.036954545454545455,-3.113636363636363,1.1045454545454545
1508,39,IND,Thomas Hill,Duke University,,,,,,,,,,15.2125,5.36875,2.08125,1.3624999999999998,,0.0640625,-2.90625,1.075
1509,40,ATL,Rich Manning,University of Washington,2.0,55.0,512.0,182.0,94.0,10.0,0.415,0.4,0.643,9.3,3.3,1.7,0.2,-0.3,-0.027999999999999997,-10.0,-1.0
1510,41,CHI,Anthony Reed,Tulane University,,,,,,,,,,14.749999999999998,5.171428571428572,2.1428571428571432,1.0785714285714287,,0.018642857142857135,-4.05,0.9285714285714287
1511,42,SEA,Adonis Jordan,University of Kansas,2.0,10.0,97.0,21.0,6.0,22.0,0.29600000000000004,0.25,0.5,9.7,2.1,0.6,2.2,0.0,-0.015,-7.7,-0.1
1512,43,DEN,Josh Grant,University of Utah,1.0,53.0,382.0,157.0,89.0,24.0,0.40399999999999997,0.27899999999999997,0.759,7.2,3.0,1.7,0.5,0.5,0.06,-2.8,-0.1
1513,44,SAC,Alex Holcombe,Baylor University,,,,,,,,,,15.253846153846155,5.192307692307692,2.315384615384615,1.2,,0.06307692307692309,-2.7615384615384615,0.20769230769230768
1514,45,UTA,Bryon Russell,"California State University, Long Beach",13.0,841.0,19805.0,6663.0,2914.0,1085.0,0.431,0.369,0.75,23.5,7.9,3.5,1.3,47.4,0.115,1.7,18.5
1515,46,HOU,Richard Petruska,"University of California, Los Angeles",1.0,22.0,92.0,53.0,31.0,1.0,0.435,0.467,0.75,4.2,2.4,1.4,0.0,0.0,-0.013999999999999999,-10.8,-0.2
1516,47,SAS,Chris Whitney,Clemson University,11.0,579.0,10052.0,3738.0,815.0,1613.0,0.395,0.361,0.875,17.4,6.5,1.4,2.8,21.2,0.10099999999999999,-1.2,2.0
1517,48,POR,Kevin Thompson,North Carolina State University,1.0,14.0,58.0,13.0,13.0,3.0,0.429,0.0,0.5,4.1,0.9,0.9,0.2,0.0,-0.016,-5.6,-0.1
1518,49,PHO,Mark Buford,Mississippi Valley State University,,,,,,,,,,10.692307692307692,3.384615384615384,1.8307692307692305,0.9384615384615385,,0.011461538461538457,-4.8769230769230765,0.43846153846153846
1519,50,HOU,Marcelo Nicola,,,,,,,,,,,13.218181818181819,4.509090909090909,2.3909090909090907,0.6181818181818182,,0.05327272727272728,-4.0636363636363635,0.3272727272727273
1520,51,IND,Spencer Dunkley,University of Delaware,,,,,,,,,,15.657142857142858,5.828571428571428,1.9428571428571428,1.5857142857142856,,0.04971428571428572,-3.228571428571428,2.8000000000000003
1521,52,SAC,Mike Peplowski,Michigan State University,3.0,68.0,705.0,194.0,176.0,26.0,0.556,0.0,0.531,10.4,2.9,2.6,0.4,1.0,0.067,-2.9,-0.2
1522,53,LAC,Leonard White,Southern University and A&M College,,,,,,,,,,14.02222222222222,4.0,1.9333333333333331,0.9222222222222223,,0.013222222222222222,-4.266666666666667,0.17777777777777784
1523,54,PHO,Byron Wilson,University of Utah,,,,,,,,,,12.08333333333333,4.249999999999999,1.791666666666667,0.9333333333333335,,0.04466666666666666,-3.8666666666666667,-0.17499999999999996
1524,1,ORL,Shaquille O'Neal,Louisiana State University,19.0,1207.0,41918.0,28596.0,13099.0,3026.0,0.5820000000000001,0.045,0.527,34.7,23.7,10.9,2.5,181.7,0.20800000000000002,5.0,74.0
1525,2,CHH,Alonzo Mourning,Georgetown University,15.0,838.0,25975.0,14311.0,7137.0,946.0,0.527,0.247,0.6920000000000001,31.0,17.1,8.5,1.1,89.7,0.166,1.7,24.0
1526,3,MIN,Christian Laettner,Duke University,13.0,868.0,25760.0,11121.0,5806.0,2224.0,0.48,0.261,0.82,29.7,12.8,6.7,2.6,64.9,0.121,1.6,23.2
1527,4,DAL,Jim Jackson,Ohio State University,14.0,885.0,29067.0,12690.0,4152.0,2851.0,0.428,0.365,0.825,32.8,14.3,4.7,3.2,35.8,0.059000000000000004,-0.7,9.6
1528,5,DEN,LaPhonso Ellis,University of Notre Dame,11.0,624.0,17616.0,7410.0,4032.0,981.0,0.452,0.302,0.73,28.2,11.9,6.5,1.6,32.8,0.08900000000000001,-0.4,7.1
1529,6,WSB,Tom Gugliotta,North Carolina State University,13.0,763.0,23556.0,9895.0,5589.0,2140.0,0.451,0.284,0.757,30.9,13.0,7.3,2.8,40.2,0.08199999999999999,1.1,18.7
1530,7,SAC,Walt Williams,University of Maryland,11.0,708.0,18818.0,8385.0,2794.0,1637.0,0.425,0.379,0.743,26.6,11.8,3.9,2.3,33.9,0.087,0.6,12.4
1531,8,MIL,Todd Day,University of Arkansas,8.0,483.0,12214.0,5917.0,1649.0,713.0,0.406,0.345,0.7390000000000001,25.3,12.3,3.4,1.5,17.5,0.069,-1.1,2.8
1532,9,PHI,Clarence Weatherspoon,University of Southern Mississippi,13.0,915.0,27736.0,10483.0,6846.0,1346.0,0.47100000000000003,0.196,0.743,30.3,11.5,7.5,1.5,58.4,0.10099999999999999,-0.1,13.4
1533,10,ATL,Adam Keefe,Stanford University,9.0,617.0,10334.0,3107.0,2556.0,427.0,0.502,0.071,0.7140000000000001,16.7,5.0,4.1,0.7,24.9,0.11599999999999999,-0.1,4.9
1534,11,HOU,Robert Horry,University of Alabama,16.0,1107.0,27069.0,7715.0,5269.0,2343.0,0.425,0.341,0.726,24.5,7.0,4.8,2.1,66.3,0.11800000000000001,2.7,32.0
1535,12,MIA,Harold Miner,University of Southern California,4.0,200.0,3748.0,1801.0,432.0,245.0,0.46,0.311,0.785,18.7,9.0,2.2,1.2,4.2,0.053,-4.1,-2.0
1536,13,DEN,Bryant Stith,University of Virginia,10.0,586.0,16417.0,5946.0,1983.0,1178.0,0.424,0.32899999999999996,0.841,28.0,10.1,3.4,2.0,29.5,0.086,-0.6,5.8
1537,14,IND,Malik Sealy,St. John's University,8.0,493.0,11720.0,4955.0,1585.0,816.0,0.426,0.292,0.809,23.8,10.1,3.2,1.7,17.1,0.07,-1.4,1.7
1538,15,LAL,Anthony Peeler,University of Missouri,13.0,827.0,20464.0,8017.0,2136.0,1956.0,0.42700000000000005,0.384,0.799,24.7,9.7,2.6,2.4,30.7,0.07200000000000001,-0.8,6.1
1539,16,LAC,Randy Woods,La Salle University,4.0,151.0,1093.0,356.0,93.0,257.0,0.34,0.305,0.6829999999999999,7.2,2.4,0.6,1.7,0.6,0.026000000000000002,-3.4,-0.4
1540,17,SEA,Doug Christie,Pepperdine University,15.0,827.0,26079.0,9301.0,3382.0,2992.0,0.426,0.354,0.821,31.5,11.2,4.1,3.6,55.7,0.102,1.9,25.4
1541,18,SAS,Tracy Murray,"University of California, Los Angeles",12.0,659.0,12103.0,5943.0,1649.0,508.0,0.43,0.38799999999999996,0.8290000000000001,18.4,9.0,2.5,0.8,24.1,0.096,-1.6,1.4
1542,19,DET,Don MacLean,"University of California, Los Angeles",9.0,319.0,6679.0,3490.0,1210.0,404.0,0.455,0.284,0.765,20.9,10.9,3.8,1.3,9.4,0.067,-3.7,-2.9
1543,20,NYK,Hubert Davis,University of North Carolina,12.0,685.0,15143.0,5583.0,1045.0,1172.0,0.45799999999999996,0.441,0.8370000000000001,22.1,8.2,1.5,1.7,27.7,0.08800000000000001,-1.8,0.7
1544,21,BOS,Jon Barry,Georgia Institute of Technology,14.0,821.0,13880.0,4715.0,1513.0,1784.0,0.434,0.392,0.848,16.9,5.7,1.8,2.2,37.2,0.129,0.8,9.8
1545,22,PHO,Oliver Miller,University of Arkansas,9.0,493.0,11338.0,3625.0,2893.0,1061.0,0.534,0.11599999999999999,0.639,23.0,7.4,5.9,2.2,21.1,0.08900000000000001,1.8,10.9
1546,23,MIL,Lee Mayberry,University of Arkansas,7.0,496.0,10337.0,2546.0,642.0,1767.0,0.415,0.377,0.659,20.8,5.1,1.3,3.6,7.9,0.036000000000000004,-4.5,-6.6
1547,24,GSW,Latrell Sprewell,University of Alabama,13.0,913.0,35270.0,16712.0,3724.0,3664.0,0.425,0.337,0.804,38.6,18.3,4.1,4.0,56.3,0.077,0.4,21.7
1548,25,LAC,Elmore Spencer,"University of Nevada, Las Vegas",5.0,157.0,2641.0,923.0,555.0,109.0,0.516,0.0,0.58,16.8,5.9,3.5,0.7,0.0,0.001,-4.1,-1.4
1549,26,POR,Dave Johnson,Syracuse University,2.0,59.0,475.0,204.0,64.0,17.0,0.365,0.2,0.6629999999999999,8.1,3.5,1.1,0.3,-0.3,-0.032,-9.3,-0.9
1550,27,CHI,Byron Houston,Oklahoma State University,4.0,214.0,2674.0,835.0,648.0,114.0,0.456,0.256,0.6759999999999999,12.5,3.9,3.0,0.5,3.9,0.069,-2.4,-0.3
1551,28,MIN,Marlon Maxey,University of Texas at El Paso,2.0,98.0,1146.0,479.0,363.0,22.0,0.542,0.0,0.685,11.7,4.9,3.7,0.2,2.6,0.109,-3.8,-0.5
1552,29,NJN,P.J. Brown,Louisiana Tech University,15.0,1089.0,33823.0,9870.0,8409.0,1661.0,0.46,0.136,0.794,31.1,9.1,7.7,1.5,89.8,0.128,1.4,28.6
1553,30,DAL,Sean Rooks,University of Arizona,12.0,749.0,13560.0,4676.0,2877.0,631.0,0.45899999999999996,0.091,0.6990000000000001,18.1,6.2,3.8,0.8,16.2,0.057,-2.8,-2.7
1554,31,POR,Reggie Smith,Texas Christian University,2.0,66.0,384.0,99.0,120.0,5.0,0.39399999999999996,0.0,0.40399999999999997,5.8,1.5,1.8,0.1,0.4,0.051,-5.6,-0.3
1555,32,WSB,Brent Price,University of Oklahoma,9.0,418.0,7007.0,2481.0,684.0,1236.0,0.426,0.387,0.8240000000000001,16.8,5.9,1.6,3.0,12.0,0.08199999999999999,-1.1,1.6
1556,33,CHI,Corey Williams,Oklahoma State University,2.0,39.0,288.0,92.0,37.0,29.0,0.36700000000000005,0.25,0.826,7.4,2.4,0.9,0.7,0.2,0.037000000000000005,-5.6,-0.3
1557,34,MIN,Chris Smith,University of Connecticut,3.0,224.0,3956.0,1140.0,291.0,627.0,0.435,0.366,0.713,17.7,5.1,1.3,2.8,3.2,0.039,-4.5,-2.5
1558,35,CHH,Tony Bennett,University of Wisconsin-Green Bay,3.0,152.0,1886.0,538.0,155.0,303.0,0.41200000000000003,0.335,0.732,12.4,3.5,1.0,2.0,1.6,0.040999999999999995,-3.9,-0.9
1559,36,LAL,Duane Cooper,University of Southern California,2.0,88.0,781.0,204.0,59.0,178.0,0.402,0.21600000000000003,0.72,8.9,2.3,0.7,2.0,-0.5,-0.032,-8.6,-1.3
1560,37,MIA,Isaiah Morris,University of Arkansas,1.0,25.0,102.0,55.0,12.0,4.0,0.456,,0.75,4.1,2.2,0.5,0.2,0.0,-0.022000000000000002,-7.9,-0.2
1561,38,ATL,Elmer Bennett,University of Notre Dame,3.0,21.0,159.0,48.0,10.0,22.0,0.34,0.273,0.722,7.6,2.3,0.5,1.0,-0.3,-0.095,-8.1,-0.2
1562,39,CHI,Litterial Green,University of Georgia,5.0,148.0,1189.0,423.0,75.0,182.0,0.42,0.077,0.665,8.0,2.9,0.5,1.2,1.6,0.066,-4.8,-0.8
1563,40,NJN,Steve Rogers,Alabama State University,,,,,,,,,,17.099999999999998,5.999999999999999,2.4399999999999995,1.6,,0.039200000000000006,-3.58,0.04666666666666675
1564,41,HOU,Popeye Jones,Murray State University,11.0,535.0,12579.0,3726.0,3981.0,696.0,0.447,0.281,0.7509999999999999,23.5,7.0,7.4,1.3,22.0,0.084,-1.1,2.8
1565,42,MIA,Matt Geiger,Georgia Institute of Technology,10.0,552.0,12221.0,5059.0,3158.0,388.0,0.499,0.23199999999999998,0.728,22.1,9.2,5.7,0.7,28.4,0.11199999999999999,-1.5,1.6
1566,43,GSW,Sasha Danilovic,,2.0,75.0,2331.0,957.0,182.0,149.0,0.439,0.379,0.789,31.1,12.8,2.4,2.0,4.2,0.087,-0.8,0.7
1567,44,SAS,Henry Williams,University of North Carolina at Charlotte,,,,,,,,,,15.253846153846155,5.192307692307692,2.315384615384615,1.2,,0.06307692307692309,-2.7615384615384615,0.20769230769230768
1568,45,SEA,Chris King,Wake Forest University,3.0,103.0,2058.0,693.0,311.0,116.0,0.423,0.38299999999999995,0.633,20.0,6.7,3.0,1.1,1.0,0.023,-2.7,-0.4
1569,46,DEN,Robert Werdann,St. John's University,3.0,47.0,273.0,101.0,81.0,9.0,0.37799999999999995,0.0,0.574,5.8,2.1,1.7,0.2,0.1,0.026000000000000002,-6.0,-0.3
1570,47,BOS,Darren Morningstar,University of Pittsburgh,1.0,23.0,367.0,96.0,81.0,15.0,0.47600000000000003,,0.6,16.0,4.2,3.5,0.7,0.4,0.048,-3.7,-0.2
1571,48,PHO,Brian Davis,Duke University,1.0,68.0,374.0,131.0,55.0,22.0,0.317,0.33299999999999996,0.735,5.5,1.9,0.8,0.3,0.0,0.0,-6.5,-0.4
1572,49,PHO,Ron Ellis,Louisiana Tech University,,,,,,,,,,10.692307692307692,3.384615384615384,1.8307692307692305,0.9384615384615385,,0.011461538461538457,-4.8769230769230765,0.43846153846153846
1573,50,GSW,Matt Fish,University of North Carolina at Wilmington,3.0,50.0,512.0,177.0,110.0,25.0,0.5,0.0,0.625,10.2,3.5,2.2,0.5,0.6,0.057999999999999996,-3.1,-0.1
1574,51,MIN,Tim Burroughs,Jacksonville University,,,,,,,,,,15.657142857142858,5.828571428571428,1.9428571428571428,1.5857142857142856,,0.04971428571428572,-3.228571428571428,2.8000000000000003
1575,52,CHI,Matt Steigenga,Michigan State University,1.0,2.0,12.0,3.0,3.0,2.0,0.25,0.0,0.5,6.0,1.5,1.5,1.0,0.0,-0.126,-4.0,0.0
1576,53,HOU,Curtis Blair,University of Richmond,,,,,,,,,,14.02222222222222,4.0,1.9333333333333331,0.9222222222222223,,0.013222222222222222,-4.266666666666667,0.17777777777777784
1577,54,SAC,Brett Roberts,Morehead State University,,,,,,,,,,12.08333333333333,4.249999999999999,1.791666666666667,0.9333333333333335,,0.04466666666666666,-3.8666666666666667,-0.17499999999999996
1578,1,CHH,Larry Johnson,"University of Nevada, Las Vegas",10.0,707.0,25685.0,11450.0,5300.0,2298.0,0.484,0.332,0.7659999999999999,36.3,16.2,7.5,3.3,69.7,0.13,2.4,28.3
1579,2,NJN,Kenny Anderson,Georgia Institute of Technology,14.0,858.0,25868.0,10789.0,2641.0,5196.0,0.42100000000000004,0.34600000000000003,0.79,30.1,12.6,3.1,6.1,62.5,0.11599999999999999,0.8,18.0
1580,3,SAC,Billy Owens,Syracuse University,10.0,600.0,17619.0,7026.0,4016.0,1704.0,0.48100000000000004,0.29100000000000004,0.629,29.4,11.7,6.7,2.8,28.6,0.078,0.5,11.2
1581,4,DEN,Dikembe Mutombo,Georgetown University,18.0,1196.0,36791.0,11729.0,12359.0,1240.0,0.518,0.0,0.684,30.8,9.8,10.3,1.0,117.0,0.153,2.1,38.2
1582,5,MIA,Steve Smith,Michigan State University,14.0,942.0,28855.0,13430.0,3060.0,2922.0,0.44,0.358,0.845,30.6,14.3,3.2,3.1,83.7,0.139,1.4,24.4
